"Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"Cozy Cotton  Scarf","10011030950114","15004106293540","warehouse","1","CedarBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/wTP0NPoAdXj5LYIHmpKztyDXib66NpdHI92E8KV0_5632a586-91c5-472e-9fb7-b7e3488d869f.jpg?v=1706297409"
"Flashy Chiffon Scarf","10011001012090","15004106326308","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/70.jpg?v=1720620123"
"Cozy Cotton  Scarf","10011030950217","15004106359076","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/rYG9JhuwU2AQaduYqWSA80q12WpQTPb8rz8MvU6E_95246089-427a-40ab-b612-fd49316bcd58.jpg?v=1706297409"
"No Thread Underscarf With Tie-Back","10022323121700","15004106391844","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/quSFbTrepLAdYVa23sN3VQGwms40PQ6gWEmLQNxn_4637d56c-aff0-4a2d-900a-bd4fab296f28.jpg?v=1706295767"
"No Thread Underscarf With Tie-Back","10022323121400","15004106424612","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/mspeYe1PZfK2Xj95Kl6Ks6DcCseneZglzhC9NSCP_4eea83ec-cfec-4140-a0db-3b26a07b4185.jpg?v=1706295767"
"No Thread Underscarf With Tie-Back","10022323122100","15004106457380","warehouse","1","CedarBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/tuBzNW1fZH25T5DFC5BDm99ouF84xEiY72l1ywDx.jpg?v=1713098397"
"No Thread Underscarf With Tie-Back","10022323112500","15004106522916","warehouse","1","MushroomGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_4ce11a70-9cab-47cb-a9f1-f875deb8ae81.jpg?v=1715090613"
"Cotton Kuwaiti with Tie-Back","10022323523100","15004106555684","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f39fd067-f067-414e-bc43-b2469c104b4d.jpg?v=1715681516"
"Abaya Dress","3","15004106588452","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_8d8cae61-4e6e-48a9-acf1-d8552e17f6b4.jpg?v=1718275578"
"Gradient Cotton Scarf","60011010313042","15004106621220","warehouse","1","44","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/YVkXQ7BUzMdnklEPbBVesb4gz6vJeJjmAkHjCiKp_af8a3c99-3e20-4c39-83ad-2aca6dc1e666.jpg?v=1706296324"
"Cotton Kuwaiti with Tie-Back","10022323503300","15004106653988","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/hmcikXPJWfg4OXFULoCwEBYsNH8fEESLg4mHbGLo_3f6d004a-6483-4e8d-884d-57129b4f06cf.jpg?v=1716198203"
"Basic Sleeveless Dress","31499494021700","15004111634724","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_b4698027-a0f5-448a-a3da-540854ba123d.jpg?v=1716905079"
"Full Chemise Cotton Body","10033434000240","15004111700260","warehouse","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"Pure Cotton Kuwaiti Cap With Tie Back","10022322500200","15004157772068","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_5c3719c5-ca97-433c-b355-11e9cba7e002.jpg?v=1713709918"
"Animal Print Chiffon Scarf","10411001013321","15004157870372","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/32_802adc3c-b57b-41d6-bf96-2b5a706eb640.jpg?v=1720608953"
"Printed Gradient Scarf","60011010313134","15004157903140","warehouse","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/9ZBXSwMgMwOha22TxcqpWbneDrkFiQMT6i08okf9_12bb54e3-0d7c-4568-853e-63f8da59b51c.jpg?v=1706296190"
"Light Gradient Cotton Scarf","60011010212173","15004157935908","warehouse","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/UREoYgp4Q1EvXRjttatinBLSDie56k4zCwTQMKL8_9e041506-3b3f-46ce-b02a-587ffa6518c7.jpg?v=1706296281"
"Plain Pure Scarf (Big Size)","10011020023207","15004343927076","warehouse","1","DenimBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023207.jpg?v=1719321384"
"Cotton Kuwaiti with Tie-Back","10022323521700","15004343959844","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/TfyyThHklzuHGMQP1TPQcBXdn0XlLWcIpU88YiLA_04204435-78ed-44e8-9efe-6beabedf7181.jpg?v=1706295785"
"Crinkle Satin Chiffon Scarf","10011020038097","15004470411556","warehouse","1","LightCashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_c91b8bbe-1606-4479-8bf5-f1f3386a34e4.jpg?v=1715504173"
"Pure Cotton Kuwaiti Cap","10022322721700","15004531261732","warehouse","2","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Untitled-1-Recovered_c912b436-24a8-4433-ad1c-63e5f743641f.jpg?v=1717596709"
"Pure Cotton Kuwaiti Cap","10022322700200","15004531294500","warehouse","2","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_2bd0c856-9edd-4273-bcd4-b1284cc97dd5.jpg?v=1713709476"
"Tulip Turkish Clips","0002-01-17","15004531360036","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5d70b27c-ef10-430e-819c-bd4cd5179909.jpg?v=1717325960"
"Braided Cardigan","10090668702500","15004578545956","warehouse","1","MistyRose / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/VostqzU7CmWOvjISOWFNPwAzDajLKWlOv2ooEMBU_cff1ff49-94ae-4998-9a15-72da2e182d5d.jpg?v=1706711857"
"Cotton Undershirt Round Neck","10033434300130","15004687696164","warehouse","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ybYllAMqKIxxV44KhyKuzxIQesAXwVUeZrolBh3L_9faff4dd-167b-4a5b-8fe8-9e4e4f115d4c.jpg?v=1706294244"
"Body Sleeveless Round Neck","10033434400130","15004687728932","warehouse","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/zb8BQauCPFVCkxapeWvcNOD5nkr9mJ9NUrw79rTF_514d4fd0-357f-43b0-b1e2-0308c97df8aa.jpg?v=1706294182"
"Plain Cozzy Squared Scarf","10011130952214","15004736389412","warehouse","1","44","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/bUqXZs2unVL0X70Tv3mm4ifrjVOrcYZkSAWXbe1P_04582b16-455f-4932-bb67-fecdfa9caa0d.jpg?v=1706296911"
"Ordinary Pin (Pack of 5)","80044340200001","15004736422180","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_ba2825e6-5f66-4ee9-ade7-62b3c602bb44.jpg?v=1719502011"
"Girly Chiffon Square","10011120030012","15004736454948","warehouse","1","Vanilla","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/OWo24FBfuWv38iamj3NaATNwNy8HwyeahZqgrD1S_3f2e1a26-95d5-47fb-9b02-c64ca15389c3.jpg?v=1706296400"
"Hijab Satin Scrunchie","83022020121740","15004736487716","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_28193c81-e8ee-439a-9102-d2a9c1959f44.jpg?v=1719239902"
"Girly Chiffon Square","10011120030233","15004736520484","warehouse","1","Chocolate","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Few83Pb25PhxrU67c1KtqRKkmgt0ZyPeZlQ2OSAL_447900f5-df72-4c3b-8d5e-a5bb420484b6.jpg?v=1706296399"
"Plain Cozzy Squared Scarf","10011130952207","15004736553252","warehouse","1","36","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/gkfbSnI0Snc7LD6NfgzAMJYj1CEP6Wv9i6rcrpnB_2c0ae503-3c85-4788-8acc-13ad975cb160.jpg?v=1706296911"
"Stripped Basic Shirt","43499464600140","15004974547236","warehouse","1","3 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_a08bbb66-af57-412e-a027-236afe14cd89.jpg?v=1719415351"
"Portable Skirt","10088484142217","15005033660708","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/5_107e2a63-29a7-423a-aa02-00fbda57a6c2.jpg?v=1709746348"
"Plain Cotton Lycra Scarf","10011030951178","15005173055780","warehouse","1","CarolinaBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pYBV3Jre4bciCLWwQFXOifLPbrVAwS3w4yPHuF0O_e7186338-ffe3-4a9f-9293-3bf15e4792f3.jpg?v=1707320426"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323712100","15005173088548","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/NFkyIZAEEtdaXmMtJSht8Ok5o82AWrRgQQUkHQ2A_f42eda36-ee82-4d4d-8c16-b5ef88238c88.jpg?v=1706295658"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323701200","15005173121316","warehouse","1","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/PSJSOVp0B5yfQv3byr87xIp59Lxzvh0eVG1lpA4n.jpg?v=1713082312"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323700100","15005173154084","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/SFnQyk5B0jX1uIblHyWSzZrh5PteEHcIRLC0SMl0_07e92941-8022-41d9-af75-0c076b34db85.jpg?v=1706295658"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323714300","15005173186852","warehouse","1","Mint Green","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_49b50aef-5035-4ad8-91c3-875b092c7d72.jpg?v=1713083055"
"Leopard Lycra Scarf","10011030803002","15005204873508","warehouse","1","Offwhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_49715685-6330-41a1-882d-5faf56514662.jpg?v=1717399693"
"Pure Cotton Kuwaiti Cap","10022322721700","15005204906276","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Untitled-1-Recovered_c912b436-24a8-4433-ad1c-63e5f743641f.jpg?v=1717596709"
"No Thread Underscarf","10022323021700","15005204939044","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/YIcoWTCLmZOiWSH1fwu5N9T4mka6p2NOXNDtCEey_74a9215c-625c-4bcf-8ad4-73ad9281b008.jpg?v=1714899365"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323721700","15005282959652","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/0E8RNq5Lwe6VpkzTyRogm1oakiJlpF6wsvANxZBD_d08052d5-7aef-4adb-86b5-75624d7c6911.jpg?v=1706295658"
"Cotton Kuwaiti with Tie-Back","10022323523100","15005282992420","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f39fd067-f067-414e-bc43-b2469c104b4d.jpg?v=1715681516"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323712100","15005283025188","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/NFkyIZAEEtdaXmMtJSht8Ok5o82AWrRgQQUkHQ2A_f42eda36-ee82-4d4d-8c16-b5ef88238c88.jpg?v=1706295658"
"Cotton Kuwaiti Underscarf without Tie-Back","10022323722900","15005283057956","warehouse","1","GreyPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_08b6f74d-ceff-408f-9868-d968dbfbfef5.jpg?v=1713083057"
"Stripped Basic Shirt","43499464600140","15005283090724","warehouse","1","3 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_a08bbb66-af57-412e-a027-236afe14cd89.jpg?v=1719415351"
"High Low Shirt","57499767307500","15005283123492","warehouse","1","Lavender / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_205e7f5c-ca10-495b-8437-60111ec85c7c.jpg?v=1716983567"
"Plain Viscose Isdal","57466016121700","15005288333604","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d572054d-05a2-4672-b956-89ca3cb926a9.jpg?v=1718105933"
"Vital Shirt","10099959900100","15005379363108","warehouse","1","White / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_e284f09d-f739-45f6-9aa7-bb5e076d6a64.jpg?v=1719304806"
"Essential Shirt","57499353300200","15005379395876","warehouse","1","Offwhite / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_617a0ab0-c2d7-440f-8ae1-5429aa4d63ac.jpg?v=1715284449"
"Hijab Satin Scrunchie","83022020121740","15005379428644","warehouse","1","Free size / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_28193c81-e8ee-439a-9102-d2a9c1959f44.jpg?v=1719239902"
"Yura Basic Dress","57499262116200","15005388833060","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_220b2fb6-0e40-482d-b959-c9693191afb7.jpg?v=1717081338"
"Haven Linen Scarf","10011030973217","15005401809188","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_42b98ca4-465c-4a1f-9cf2-01d7ccfc2122.jpg?v=1713079105"
"Basic Modest Burkini","17499169421740","15005427597604","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_05aac49f-9685-4b77-915f-216ac1a1df55.jpg?v=1718100523"
"Plain Viscose Isdal","57466016116600","15005462561060","warehouse","1","Olive / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_388e5c76-b2f8-4631-9d82-f17e1a1fb64e.jpg?v=1718105953"
"Plain Viscose Isdal","57466016121700","15005462593828","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d572054d-05a2-4672-b956-89ca3cb926a9.jpg?v=1718105933"
"Mini Ribbed Linen Scarf","10011030964001","15005521248548","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/DXAv8VkhW3tJEStGyPJXcFiPYiBiPprHydYbZBQ7.jpg?v=1709406615"
"F Lycra Scarf","10011030806001","15005521281316","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_8e3ec66e-aedd-4f06-8adc-151f2af9627e.jpg?v=1712572966"
"Denim Puffy Chemise","57499363118300","15005521346852","warehouse","1","2 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_e5ba8f38-6eb1-4e91-9705-178129a26ec1.jpg?v=1718108577"
"Breathable Sleeveless Dress","18499262200240","15005521379620","warehouse","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1717493312"
"Breathable Sleeveless Dress","18499262221740","15005521412388","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_300439ac-778a-4634-8090-a9df3178d601.jpg?v=1717493357"
"Marble Cotton Scarf","10011031113812","15005589569828","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_6493efb9-7c15-4705-b8f1-2d88d3517125.jpg?v=1711872234"
"Everyday Linen Satin Scarf","10011030971029","15005589602596","warehouse","1","CrepePink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_693b3ba9-2986-4df7-8b15-463586918aa6.jpg?v=1718287605"
"Full Chemise Cotton Body","10033434000240","15005730504996","warehouse","1","Large / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"Aura Dress","16499262321700","15005941039396","warehouse","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9f0250d2-6a2d-46d8-a74e-0adeb119a551.jpg?v=1719212018"
"Aura Dress","16499262323100","15005970923812","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Aura Dress","16499262316000","15006002381092","warehouse","1","LimeGreen / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_5652814d-3975-4e44-857e-7dc298f52d1c.jpg?v=1719212003"
"Cotton Crinkle Scarf","10011030959050","15006056087844","warehouse","1","Mocha","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_55020a27-dbb9-4af6-b80f-cc89d2f68a2e.jpg?v=1713083675"
"Aura Dress","16499262323100","15006056120612","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Aura Dress","16499262323100","15006074503460","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Full Chemise Cotton Body","10033434000250","15006226022692","warehouse","1","XLarge / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"Combo Modest Burkini","17499169862440","15006312268068","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_0f8094a3-2572-44f7-b614-92d4724fa199.jpg?v=1717597367"
"Girly Chiffon Square","10011120030002","15006538727716","warehouse","2","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Gd3YbyYjSktjcCQufzsVH4NzjB2l0pVS75zXM2VE_1b965588-e0df-4a8b-bc83-29880b4defcd.jpg?v=1706296400"
"No Thread Underscarf","10022323012700","15006538793252","warehouse","3","ElephantGray","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/d6Z2NkLkSmFQT0cP6MzyJfyLfPobi0Gp0aT26plZ_7f36207f-2ec7-4442-b0c4-bf3df0724047.jpg?v=1719499398"
"Normal Underscarf","10022424116600","15006538826020","warehouse","1","Dark Green","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_9b08c20e-71b0-4601-8868-e09a590bb32c.jpg?v=1713779310"
"Normal Underscarf","10022424108200","15006538891556","warehouse","1","Red","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/p1FJVSQXLBEX1ODeAW1lSwuX3X4ZBhkrY69gaYa7_d6daf0fa-6813-4c07-ab6b-07e3ca14eb90.jpg?v=1713092377"
"Seaside Half Burkini","10499169761350","15006582014244","warehouse","1","1 / XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f1157b19-f0b1-4147-bd92-46091b29d38e.jpg?v=1719416805"
"Basic Cover Up","21499160721700","15006582079780","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499160721700.jpg?v=1717941847"
"No Thread Underscarf","10022323023100","15006657839396","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/H5YVKA5DpfbES5mWTeGHFisYqAwlafsHOM8NQ7TX_5c64d80c-946e-42e9-95ab-b8b92fe0eb88.jpg?v=1719499398"
"Full Neck Underscarf","10022424312100","15006657937700","warehouse","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_8e22260c-4f42-4070-a40c-6073ef4d6793.jpg?v=1713081894"
"Syrian Underscarf Close-End","10022121100100","15006815322404","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/SJHePdX7w1UmbfjHVYG1t7OMNBsspBmIOmkTfjHq_644900bb-af99-4c90-9e1d-2193ce95c8f3.jpg?v=1706295921"
"Hooded Oversized Shirt","10099393804604","15006824530212","warehouse","1","HotPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_e26e4fae-1fe8-45fc-8bf7-778ccf54e18f.jpg?v=1712224233"
"Puffy Poplin Chemise","57499760116200","15006856544548","warehouse","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_8ed11504-0aec-45ba-8b0d-cca82c887682.jpg?v=1720084615"
"Luxury Linen Scarf","10411030981004","15007083790628","warehouse","1","LightGrey","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/15_391f6f58-57f2-4cfb-9c2d-b660dc6beb84.jpg?v=1716393458"
"Breathable Sleeveless Dress","18499262200240","15007083823396","warehouse","1","Offwhite / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_836e83bd-b0f5-4061-9c0f-a5b507d2053c.jpg?v=1717493312"
"Breathable Sleeveless Dress","18499262221740","15007128256804","warehouse","1","Black / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_300439ac-778a-4634-8090-a9df3178d601.jpg?v=1717493357"
"No Thread Underscarf With Tie-Back","10022323121400","15007169708324","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/mspeYe1PZfK2Xj95Kl6Ks6DcCseneZglzhC9NSCP_4eea83ec-cfec-4140-a0db-3b26a07b4185.jpg?v=1706295767"
"Body Sleeveless Normal Neck","10033434500140","15007246057764","warehouse","1","Large / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Dhlo7VKNCLiSmhvK663RNU7SqFd7Cpe0XFGBUrMK_4f6bfc10-7e32-4cfc-b175-f2bcf6eb31a5.jpg?v=1706294189"
"Comfy Shirt","10099353600100","15007246123300","warehouse","1","White / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_088d62d4-207e-4497-8706-20ccf0fe47e5.jpg?v=1712332839"
"Breeze Loose Top","31499464801920","15007256740132","warehouse","1","Rose / S/M","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_bc3f37a6-c4fb-42d1-9083-7731263828c9.jpg?v=1719410523"
"Jakkar Linen Scarf","10011030967096","15007356551460","warehouse","1","RosyBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_afac64d9-2b6b-47cf-99d1-307148acbe70.jpg?v=1713086547"
"Luxury Linen Scarf","10411030981113","15007356649764","warehouse","1","Cafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_b33ffb6b-7b76-402f-b7a6-756bdd9a26bf.jpg?v=1716393472"
"Luxury Linen Scarf","10411030981127","15007356682532","warehouse","1","Silver","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_9cc999f9-41cd-4d65-8e1d-7a61c8616018.jpg?v=1716393445"
"Everyday Linen Satin Scarf","10011030971093","15007401640228","warehouse","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_0636189e-c618-48f3-b7b5-b065a1e05c5e.jpg?v=1718287616"
"Plain Viscose Isdal","57466016121700","15007408947492","warehouse","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_d572054d-05a2-4672-b956-89ca3cb926a9.jpg?v=1718105933"
"Aura Dress","16499262323100","15007516033316","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"Aura Dress","16499262316000","15007516066084","warehouse","1","LimeGreen / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_5652814d-3975-4e44-857e-7dc298f52d1c.jpg?v=1719212003"
"Yura Basic Dress","57499262120900","15007630721316","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_1f9af2dd-a0c5-4351-ba85-025f0914be66.jpg?v=1717081365"
"Ribbed Turban","57422525100100","15007630754084","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6f9000e2-9698-4a84-94d7-8dce8fcbfa98.jpg?v=1720619033"
"Swim/Sports Hijab","10022424521700","15007637569828","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/pbgAlZCRT1i6gw9p42sjmL5T7tUoqWBhdKmKnwjG.jpg?v=1711196519"
"Girly Chiffon Square","10011120030233","15007637635364","warehouse","1","Chocolate","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Few83Pb25PhxrU67c1KtqRKkmgt0ZyPeZlQ2OSAL_447900f5-df72-4c3b-8d5e-a5bb420484b6.jpg?v=1706296399"
"Plain Cozzy Squared Scarf","10011130952031","15007637668132","warehouse","1","43","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/aaEKfIFMeibNPx72xkWY5jkbxUGLtV82aUGbqNcO_c4d05548-8644-4c08-af23-62d04c5d5d2c.jpg?v=1706296911"
"Leopard Viscose Isdal","10066060136583","15007701205284","warehouse","1","2 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/7_121b31a5-ea7b-4fe5-a332-aceff92b26a5.jpg?v=1719479967"
"Marble Cotton Scarf","60011011736013","15007718408484","warehouse","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/cTphpdRkf8etPrnEWdDIiRjSJv9h6IhyCQ5iKYFS.jpg?v=1707231419"
"Aurora Cotton Scarf","60011011736006","15007718441252","warehouse","1","6","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pG3b6I86QEaTnATUmDCaut1svH3bvWBw79K1AlM5_ea13a197-0d3e-43ce-9b3c-ebe2f59bf486.jpg?v=1706296206"
"Fringy Shirt","57499464120700","15007736529188","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_96e00f4e-90b8-480d-92b1-72d9a81f6e1c.jpg?v=1717946573"
"Basic Modest Burkini","17499169421740","15007740723492","warehouse","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_05aac49f-9685-4b77-915f-216ac1a1df55.jpg?v=1718100523"
"Plain Cozzy Squared Scarf","10011130952002","15007740756260","warehouse","1","11","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/g75cGOyOdhIDM2AOlMs0dHFARTdVsB8ifcWnnnbM_4823556a-9c13-4baa-a810-2ff925552101.jpg?v=1706296910"
"Girly Chiffon Square","10011120030002","15007740789028","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Gd3YbyYjSktjcCQufzsVH4NzjB2l0pVS75zXM2VE_1b965588-e0df-4a8b-bc83-29880b4defcd.jpg?v=1706296400"
"Aura Dress","16499262323100","15007755239716","warehouse","1","Cafe / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_84cabe03-38b6-483b-90ce-d449b31e77f1.jpg?v=1719212023"
"No Thread Underscarf","10022323000300","15007940051236","warehouse","1","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_4232d45d-1f67-4203-9360-c470e9a91189.jpg?v=1719499182"
"No Thread Underscarf","10022323012200","15007940084004","warehouse","1","AntiqueWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_6c387578-698e-4287-b3f2-f906bfa8261d.jpg?v=1712654486"
"Easy Go Shirt","10099494315700","15008076890404","warehouse","1","LightBeige / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_fe068701-0cea-4db2-83af-06e4d6ecc0f3.jpg?v=1715289609"
"No Thread Underscarf With Tie-Back","10022323121400","15008250069284","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/mspeYe1PZfK2Xj95Kl6Ks6DcCseneZglzhC9NSCP_4eea83ec-cfec-4140-a0db-3b26a07b4185.jpg?v=1706295767"
"Plain Pure Scarf (Big Size)","10011020023085","15008418562340","warehouse","1","Yellow","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023085.jpg?v=1719321192"
